,Origin ISO,Destination ISO,colony_of_destination_ever
11886,CZE,KAZ,0.0
11887,CZE,KEN,0.0
11888,CZE,KGZ,0.0
11889,CZE,KHM,0.0
11890,CZE,KIR,0.0
11891,CZE,KNA,0.0
11892,CZE,KOR,0.0
11893,CZE,KWT,0.0
11894,CZE,LAO,0.0
11895,CZE,LBN,0.0
11896,CZE,LBR,0.0
11897,CZE,LBY,0.0
11898,CZE,LCA,0.0
11899,CZE,LIE,0.0
11900,CZE,LKA,0.0
11901,CZE,LSO,0.0
11902,CZE,LTU,0.0
11903,CZE,LUX,0.0
11904,CZE,LVA,0.0
11905,CZE,MAC,0.0
11906,CZE,MAR,0.0
11907,CZE,MCO,0.0
11908,CZE,MDA,0.0
11909,CZE,MDG,0.0
11910,CZE,MDV,0.0
11911,CZE,MEX,0.0
11912,CZE,MHL,0.0
11913,CZE,MKD,0.0
11914,CZE,MLI,0.0
11915,CZE,MLT,0.0
11916,CZE,MMR,0.0
11917,CZE,MNE,0.0
11918,CZE,MNG,0.0
11919,CZE,MNP,0.0
11920,CZE,MOZ,0.0
11921,CZE,MRT,0.0
11922,CZE,MSR,0.0
11923,CZE,MTQ,0.0
11924,CZE,MUS,0.0
11925,CZE,MWI,0.0
11926,CZE,MYS,0.0
11927,CZE,MYT,0.0
11928,CZE,NAM,0.0
11929,CZE,NCL,0.0
11930,CZE,NER,0.0
11931,CZE,NGA,0.0
11932,CZE,NIC,0.0
11933,CZE,NIU,0.0
11934,CZE,NLD,0.0
11935,CZE,NOR,0.0
11936,CZE,NPL,0.0
11937,CZE,NRU,0.0
11938,CZE,NZL,0.0
11939,CZE,OMN,0.0
11940,CZE,PAK,0.0
11941,CZE,PAN,0.0
11942,CZE,PER,0.0
11943,CZE,PHL,0.0
11944,CZE,PLW,0.0
11945,CZE,PNG,0.0
11946,CZE,POL,0.0
11947,CZE,PRI,0.0
11948,CZE,PRK,0.0
11949,CZE,PRT,0.0
11950,CZE,PRY,0.0
11951,CZE,PSE,0.0
11952,CZE,PYF,0.0
11953,CZE,QAT,0.0
11954,CZE,REU,0.0
11955,CZE,ROU,0.0
11956,CZE,RUS,0.0
11957,CZE,RWA,0.0
11958,CZE,SAU,0.0
11959,CZE,SDN,0.0
11960,CZE,SEN,0.0
11961,CZE,SGP,0.0
11962,CZE,SHN,0.0
11963,CZE,SLB,0.0
11964,CZE,SLE,0.0
11965,CZE,SLV,0.0
11966,CZE,SMR,0.0
11967,CZE,SOM,0.0
11968,CZE,SPM,0.0
11969,CZE,SRB,0.0
11970,CZE,SSD,0.0
11971,CZE,STP,0.0
11972,CZE,SUR,0.0
11973,CZE,SVK,0.0
11974,CZE,SVN,0.0
11975,CZE,SWE,0.0
11976,CZE,SWZ,0.0
11977,CZE,SXM,0.0
11978,CZE,SYC,0.0
11979,CZE,SYR,0.0
11980,CZE,TCA,0.0
11981,CZE,TCD,0.0
11982,CZE,TGO,0.0
11983,CZE,THA,0.0
11984,CZE,TJK,0.0
11985,CZE,TKL,0.0
11986,CZE,TKM,0.0
11987,CZE,TLS,0.0
11988,CZE,TON,0.0
11989,CZE,TTO,0.0
11990,CZE,TUN,0.0
11991,CZE,TUR,0.0
11992,CZE,TUV,0.0
11993,CZE,TWN,0.0
11994,CZE,TZA,0.0
11995,CZE,UGA,0.0
11996,CZE,UKR,0.0
11997,CZE,URY,0.0
11998,CZE,USA,0.0
11999,CZE,UZB,0.0
12000,CZE,VCT,0.0
12001,CZE,VEN,0.0
12002,CZE,VGB,0.0
12003,CZE,VIR,0.0
12004,CZE,VNM,0.0
12005,CZE,VUT,0.0
12006,CZE,WLF,0.0
12007,CZE,WSM,0.0
12008,CZE,YEM,0.0
12009,CZE,ZAF,0.0
12010,CZE,ZMB,0.0
12011,CZE,ZWE,0.0
12012,DEU,ABW,0.0
12013,DEU,AFG,0.0
12014,DEU,AGO,0.0
12015,DEU,AIA,0.0
12016,DEU,ALB,0.0
12017,DEU,AND,0.0
12018,DEU,ARE,0.0
12019,DEU,ARG,0.0
12020,DEU,ARM,0.0
12021,DEU,ASM,0.0
12022,DEU,ATG,0.0
12023,DEU,AUS,0.0
12024,DEU,AUT,0.0
12025,DEU,AZE,0.0
12026,DEU,BDI,0.0
12027,DEU,BEL,0.0
12028,DEU,BEN,0.0
12029,DEU,BES,0.0
12030,DEU,BFA,0.0
12031,DEU,BGD,0.0
12032,DEU,BGR,0.0
12033,DEU,BHR,0.0
12034,DEU,BHS,0.0
12035,DEU,BIH,0.0
12036,DEU,BLR,0.0
12037,DEU,BLZ,0.0
12038,DEU,BMU,0.0
12039,DEU,BOL,0.0
12040,DEU,BRA,0.0
12041,DEU,BRB,0.0
12042,DEU,BRN,0.0
12043,DEU,BTN,0.0
12044,DEU,BWA,0.0
12045,DEU,CAF,0.0
12046,DEU,CAN,0.0
12047,DEU,CHE,0.0
12048,DEU,CHL,0.0
12049,DEU,CHN,0.0
12050,DEU,CIV,0.0
12051,DEU,CMR,0.0
12052,DEU,COD,0.0
12053,DEU,COG,0.0
12054,DEU,COK,0.0
12055,DEU,COL,0.0
12056,DEU,COM,0.0
12057,DEU,CPV,0.0
12058,DEU,CRI,0.0
12059,DEU,CUB,0.0
12060,DEU,CUW,0.0
12061,DEU,CYM,0.0
12062,DEU,CYP,0.0
12063,DEU,CZE,0.0
12064,DEU,DEU,0.0
12065,DEU,DJI,0.0
12066,DEU,DMA,0.0
12067,DEU,DNK,0.0
12068,DEU,DOM,0.0
12069,DEU,DZA,0.0
12070,DEU,ECU,0.0
12071,DEU,EGY,0.0
12072,DEU,ERI,0.0
12073,DEU,ESH,0.0
12074,DEU,ESP,0.0
12075,DEU,EST,0.0
12076,DEU,ETH,0.0
12077,DEU,FIN,0.0
12078,DEU,FJI,0.0
12079,DEU,FLK,0.0
12080,DEU,FRA,0.0
12081,DEU,FRO,0.0
12082,DEU,FSM,0.0
12083,DEU,GAB,0.0
12084,DEU,GBR,0.0
12085,DEU,GEO,0.0
12086,DEU,GHA,0.0
12087,DEU,GIB,0.0
12088,DEU,GIN,0.0
12089,DEU,GLP,0.0
12090,DEU,GMB,0.0
12091,DEU,GNB,0.0
12092,DEU,GNQ,0.0
12093,DEU,GRC,0.0
12094,DEU,GRD,0.0
12095,DEU,GRL,0.0
12096,DEU,GTM,0.0
12097,DEU,GUF,0.0
12098,DEU,GUM,0.0
12099,DEU,GUY,0.0
12100,DEU,HKG,0.0
12101,DEU,HND,0.0
12102,DEU,HRV,0.0
12103,DEU,HTI,0.0
12104,DEU,HUN,0.0
12105,DEU,IDN,0.0
12106,DEU,IMN,0.0
12107,DEU,IND,0.0
12108,DEU,IRL,0.0
12109,DEU,IRN,0.0
12110,DEU,IRQ,0.0
12111,DEU,ISL,0.0
12112,DEU,ISR,0.0
12113,DEU,ITA,0.0
12114,DEU,JAM,0.0
12115,DEU,JOR,0.0
12116,DEU,JPN,0.0
12117,DEU,KAZ,0.0
12118,DEU,KEN,0.0
12119,DEU,KGZ,0.0
12120,DEU,KHM,0.0
12121,DEU,KIR,0.0
12122,DEU,KNA,0.0
12123,DEU,KOR,0.0
12124,DEU,KWT,0.0
12125,DEU,LAO,0.0
12126,DEU,LBN,0.0
12127,DEU,LBR,0.0
12128,DEU,LBY,0.0
12129,DEU,LCA,0.0
12130,DEU,LIE,0.0
12131,DEU,LKA,0.0
12132,DEU,LSO,0.0
12133,DEU,LTU,0.0
12134,DEU,LUX,0.0
12135,DEU,LVA,0.0
12136,DEU,MAC,0.0
12137,DEU,MAR,0.0
12138,DEU,MCO,0.0
12139,DEU,MDA,0.0
12140,DEU,MDG,0.0
12141,DEU,MDV,0.0
12142,DEU,MEX,0.0
12143,DEU,MHL,0.0
12144,DEU,MKD,0.0
12145,DEU,MLI,0.0
12146,DEU,MLT,0.0
12147,DEU,MMR,0.0
12148,DEU,MNE,0.0
12149,DEU,MNG,0.0
12150,DEU,MNP,0.0
12151,DEU,MOZ,0.0
12152,DEU,MRT,0.0
12153,DEU,MSR,0.0
12154,DEU,MTQ,0.0
12155,DEU,MUS,0.0
12156,DEU,MWI,0.0
12157,DEU,MYS,0.0
12158,DEU,MYT,0.0
12159,DEU,NAM,0.0
12160,DEU,NCL,0.0
12161,DEU,NER,0.0
12162,DEU,NGA,0.0
12163,DEU,NIC,0.0
12164,DEU,NIU,0.0
12165,DEU,NLD,0.0
12166,DEU,NOR,0.0
12167,DEU,NPL,0.0
12168,DEU,NRU,0.0
12169,DEU,NZL,0.0
12170,DEU,OMN,0.0
12171,DEU,PAK,0.0
12172,DEU,PAN,0.0
12173,DEU,PER,0.0
12174,DEU,PHL,0.0
12175,DEU,PLW,0.0
12176,DEU,PNG,0.0
12177,DEU,POL,0.0
12178,DEU,PRI,0.0
12179,DEU,PRK,0.0
12180,DEU,PRT,0.0
12181,DEU,PRY,0.0
12182,DEU,PSE,0.0
12183,DEU,PYF,0.0
12184,DEU,QAT,0.0
12185,DEU,REU,0.0
12186,DEU,ROU,0.0
12187,DEU,RUS,0.0
12188,DEU,RWA,0.0
12189,DEU,SAU,0.0
12190,DEU,SDN,0.0
12191,DEU,SEN,0.0
12192,DEU,SGP,0.0
12193,DEU,SHN,0.0
12194,DEU,SLB,0.0
12195,DEU,SLE,0.0
12196,DEU,SLV,0.0
12197,DEU,SMR,0.0
12198,DEU,SOM,0.0
12199,DEU,SPM,0.0
12200,DEU,SRB,0.0
12201,DEU,SSD,0.0
12202,DEU,STP,0.0
12203,DEU,SUR,0.0
12204,DEU,SVK,0.0
12205,DEU,SVN,0.0
12206,DEU,SWE,0.0
12207,DEU,SWZ,0.0
12208,DEU,SXM,0.0
12209,DEU,SYC,0.0
12210,DEU,SYR,0.0
12211,DEU,TCA,0.0
12212,DEU,TCD,0.0
12213,DEU,TGO,0.0
12214,DEU,THA,0.0
12215,DEU,TJK,0.0
12216,DEU,TKL,0.0
12217,DEU,TKM,0.0
12218,DEU,TLS,0.0
12219,DEU,TON,0.0
12220,DEU,TTO,0.0
12221,DEU,TUN,0.0
12222,DEU,TUR,0.0
12223,DEU,TUV,0.0
12224,DEU,TWN,0.0
12225,DEU,TZA,0.0
12226,DEU,UGA,0.0
12227,DEU,UKR,0.0
12228,DEU,URY,0.0
12229,DEU,USA,0.0
12230,DEU,UZB,0.0
12231,DEU,VCT,0.0
12232,DEU,VEN,0.0
12233,DEU,VGB,0.0
12234,DEU,VIR,0.0
12235,DEU,VNM,0.0
12236,DEU,VUT,0.0
12237,DEU,WLF,0.0
12238,DEU,WSM,0.0
12239,DEU,YEM,0.0
12240,DEU,ZAF,0.0
12241,DEU,ZMB,0.0
12242,DEU,ZWE,0.0
12243,DJI,ABW,0.0
12244,DJI,AFG,0.0
12245,DJI,AGO,0.0
12246,DJI,AIA,0.0
12247,DJI,ALB,0.0
12248,DJI,AND,0.0
12249,DJI,ARE,0.0
12250,DJI,ARG,0.0
12251,DJI,ARM,0.0
12252,DJI,ASM,0.0
12253,DJI,ATG,0.0
12254,DJI,AUS,0.0
12255,DJI,AUT,0.0
12256,DJI,AZE,0.0
12257,DJI,BDI,0.0
12258,DJI,BEL,0.0
12259,DJI,BEN,0.0
12260,DJI,BES,0.0
12261,DJI,BFA,0.0
12262,DJI,BGD,0.0
12263,DJI,BGR,0.0
12264,DJI,BHR,0.0
12265,DJI,BHS,0.0
12266,DJI,BIH,0.0
12267,DJI,BLR,0.0
12268,DJI,BLZ,0.0
12269,DJI,BMU,0.0
12270,DJI,BOL,0.0
12271,DJI,BRA,0.0
12272,DJI,BRB,0.0
12273,DJI,BRN,0.0
12274,DJI,BTN,0.0
12275,DJI,BWA,0.0
12276,DJI,CAF,0.0
12277,DJI,CAN,0.0
12278,DJI,CHE,0.0
12279,DJI,CHL,0.0
12280,DJI,CHN,0.0
12281,DJI,CIV,0.0
12282,DJI,CMR,0.0
12283,DJI,COD,0.0
12284,DJI,COG,0.0
12285,DJI,COK,0.0
12286,DJI,COL,0.0
12287,DJI,COM,0.0
12288,DJI,CPV,0.0
12289,DJI,CRI,0.0
12290,DJI,CUB,0.0
12291,DJI,CUW,0.0
12292,DJI,CYM,0.0
12293,DJI,CYP,0.0
12294,DJI,CZE,0.0
12295,DJI,DEU,0.0
12296,DJI,DJI,0.0
12297,DJI,DMA,0.0
12298,DJI,DNK,0.0
12299,DJI,DOM,0.0
12300,DJI,DZA,0.0
12301,DJI,ECU,0.0
12302,DJI,EGY,0.0
12303,DJI,ERI,0.0
12304,DJI,ESH,0.0
12305,DJI,ESP,0.0
12306,DJI,EST,0.0
12307,DJI,ETH,0.0
12308,DJI,FIN,0.0
12309,DJI,FJI,0.0
12310,DJI,FLK,0.0
12311,DJI,FRA,1.0
12312,DJI,FRO,0.0
12313,DJI,FSM,0.0
12314,DJI,GAB,0.0
12315,DJI,GBR,0.0
12316,DJI,GEO,0.0
12317,DJI,GHA,0.0
12318,DJI,GIB,0.0
12319,DJI,GIN,0.0
12320,DJI,GLP,0.0
12321,DJI,GMB,0.0
12322,DJI,GNB,0.0
12323,DJI,GNQ,0.0
12324,DJI,GRC,0.0
12325,DJI,GRD,0.0
12326,DJI,GRL,0.0
12327,DJI,GTM,0.0
12328,DJI,GUF,0.0
12329,DJI,GUM,0.0
12330,DJI,GUY,0.0
12331,DJI,HKG,0.0
12332,DJI,HND,0.0
12333,DJI,HRV,0.0
12334,DJI,HTI,0.0
12335,DJI,HUN,0.0
12336,DJI,IDN,0.0
12337,DJI,IMN,0.0
12338,DJI,IND,0.0
12339,DJI,IRL,0.0
12340,DJI,IRN,0.0
12341,DJI,IRQ,0.0
12342,DJI,ISL,0.0
12343,DJI,ISR,0.0
12344,DJI,ITA,0.0
12345,DJI,JAM,0.0
12346,DJI,JOR,0.0
12347,DJI,JPN,0.0
12348,DJI,KAZ,0.0
12349,DJI,KEN,0.0
12350,DJI,KGZ,0.0
12351,DJI,KHM,0.0
12352,DJI,KIR,0.0
12353,DJI,KNA,0.0
12354,DJI,KOR,0.0
12355,DJI,KWT,0.0
12356,DJI,LAO,0.0
12357,DJI,LBN,0.0
12358,DJI,LBR,0.0
12359,DJI,LBY,0.0
12360,DJI,LCA,0.0
12361,DJI,LIE,0.0
12362,DJI,LKA,0.0
12363,DJI,LSO,0.0
12364,DJI,LTU,0.0
12365,DJI,LUX,0.0
12366,DJI,LVA,0.0
12367,DJI,MAC,0.0
12368,DJI,MAR,0.0
12369,DJI,MCO,0.0
12370,DJI,MDA,0.0
12371,DJI,MDG,0.0
12372,DJI,MDV,0.0
12373,DJI,MEX,0.0
12374,DJI,MHL,0.0
12375,DJI,MKD,0.0
12376,DJI,MLI,0.0
12377,DJI,MLT,0.0
12378,DJI,MMR,0.0
12379,DJI,MNE,0.0
12380,DJI,MNG,0.0
12381,DJI,MNP,0.0
12382,DJI,MOZ,0.0
12383,DJI,MRT,0.0
12384,DJI,MSR,0.0
12385,DJI,MTQ,0.0
12386,DJI,MUS,0.0
12387,DJI,MWI,0.0
12388,DJI,MYS,0.0
12389,DJI,MYT,0.0
12390,DJI,NAM,0.0
12391,DJI,NCL,0.0
12392,DJI,NER,0.0
12393,DJI,NGA,0.0
12394,DJI,NIC,0.0
12395,DJI,NIU,0.0
12396,DJI,NLD,0.0
12397,DJI,NOR,0.0
12398,DJI,NPL,0.0
12399,DJI,NRU,0.0
12400,DJI,NZL,0.0
12401,DJI,OMN,0.0
12402,DJI,PAK,0.0
12403,DJI,PAN,0.0
12404,DJI,PER,0.0
12405,DJI,PHL,0.0
12406,DJI,PLW,0.0
12407,DJI,PNG,0.0
12408,DJI,POL,0.0
12409,DJI,PRI,0.0
12410,DJI,PRK,0.0
12411,DJI,PRT,0.0
12412,DJI,PRY,0.0
12413,DJI,PSE,0.0
12414,DJI,PYF,0.0
12415,DJI,QAT,0.0
12416,DJI,REU,0.0
12417,DJI,ROU,0.0
12418,DJI,RUS,0.0
12419,DJI,RWA,0.0
12420,DJI,SAU,0.0
12421,DJI,SDN,0.0
12422,DJI,SEN,0.0
12423,DJI,SGP,0.0
12424,DJI,SHN,0.0
12425,DJI,SLB,0.0
12426,DJI,SLE,0.0
12427,DJI,SLV,0.0
12428,DJI,SMR,0.0
12429,DJI,SOM,0.0
12430,DJI,SPM,0.0
12431,DJI,SRB,0.0
12432,DJI,SSD,0.0
12433,DJI,STP,0.0
12434,DJI,SUR,0.0
12435,DJI,SVK,0.0
12436,DJI,SVN,0.0
12437,DJI,SWE,0.0
12438,DJI,SWZ,0.0
12439,DJI,SXM,0.0
12440,DJI,SYC,0.0
12441,DJI,SYR,0.0
12442,DJI,TCA,0.0
12443,DJI,TCD,0.0
12444,DJI,TGO,0.0
12445,DJI,THA,0.0
12446,DJI,TJK,0.0
12447,DJI,TKL,0.0
12448,DJI,TKM,0.0
12449,DJI,TLS,0.0
12450,DJI,TON,0.0
12451,DJI,TTO,0.0
12452,DJI,TUN,0.0
12453,DJI,TUR,0.0
12454,DJI,TUV,0.0
12455,DJI,TWN,0.0
12456,DJI,TZA,0.0
12457,DJI,UGA,0.0
12458,DJI,UKR,0.0
12459,DJI,URY,0.0
12460,DJI,USA,0.0
12461,DJI,UZB,0.0
12462,DJI,VCT,0.0
12463,DJI,VEN,0.0
12464,DJI,VGB,0.0
12465,DJI,VIR,0.0
12466,DJI,VNM,0.0
12467,DJI,VUT,0.0
12468,DJI,WLF,0.0
12469,DJI,WSM,0.0
12470,DJI,YEM,0.0
12471,DJI,ZAF,0.0
12472,DJI,ZMB,0.0
12473,DJI,ZWE,0.0
12474,DMA,ABW,0.0
12475,DMA,AFG,0.0
12476,DMA,AGO,0.0
12477,DMA,AIA,0.0
12478,DMA,ALB,0.0
12479,DMA,AND,0.0
12480,DMA,ARE,0.0
12481,DMA,ARG,0.0
12482,DMA,ARM,0.0
12483,DMA,ASM,0.0
12484,DMA,ATG,0.0
12485,DMA,AUS,0.0
12486,DMA,AUT,0.0
12487,DMA,AZE,0.0
12488,DMA,BDI,0.0
12489,DMA,BEL,0.0
12490,DMA,BEN,0.0
12491,DMA,BES,0.0
12492,DMA,BFA,0.0
12493,DMA,BGD,0.0
12494,DMA,BGR,0.0
12495,DMA,BHR,0.0
12496,DMA,BHS,0.0
12497,DMA,BIH,0.0
12498,DMA,BLR,0.0
12499,DMA,BLZ,0.0
12500,DMA,BMU,0.0
12501,DMA,BOL,0.0
12502,DMA,BRA,0.0
12503,DMA,BRB,0.0
12504,DMA,BRN,0.0
12505,DMA,BTN,0.0
12506,DMA,BWA,0.0
12507,DMA,CAF,0.0
12508,DMA,CAN,0.0
12509,DMA,CHE,0.0
12510,DMA,CHL,0.0
12511,DMA,CHN,0.0
12512,DMA,CIV,0.0
12513,DMA,CMR,0.0
12514,DMA,COD,0.0
12515,DMA,COG,0.0
12516,DMA,COK,0.0
12517,DMA,COL,0.0
12518,DMA,COM,0.0
12519,DMA,CPV,0.0
12520,DMA,CRI,0.0
12521,DMA,CUB,0.0
12522,DMA,CUW,0.0
12523,DMA,CYM,0.0
12524,DMA,CYP,0.0
12525,DMA,CZE,0.0
12526,DMA,DEU,0.0
12527,DMA,DJI,0.0
12528,DMA,DMA,0.0
12529,DMA,DNK,0.0
12530,DMA,DOM,0.0
12531,DMA,DZA,0.0
12532,DMA,ECU,0.0
12533,DMA,EGY,0.0
12534,DMA,ERI,0.0
12535,DMA,ESH,0.0
12536,DMA,ESP,0.0
12537,DMA,EST,0.0
12538,DMA,ETH,0.0
12539,DMA,FIN,0.0
12540,DMA,FJI,0.0
12541,DMA,FLK,0.0
12542,DMA,FRA,0.0
12543,DMA,FRO,0.0
12544,DMA,FSM,0.0
12545,DMA,GAB,0.0
12546,DMA,GBR,1.0
12547,DMA,GEO,0.0
12548,DMA,GHA,0.0
12549,DMA,GIB,0.0
12550,DMA,GIN,0.0
12551,DMA,GLP,0.0
12552,DMA,GMB,0.0
12553,DMA,GNB,0.0
12554,DMA,GNQ,0.0
12555,DMA,GRC,0.0
12556,DMA,GRD,0.0
12557,DMA,GRL,0.0
12558,DMA,GTM,0.0
12559,DMA,GUF,0.0
12560,DMA,GUM,0.0
12561,DMA,GUY,0.0
12562,DMA,HKG,0.0
12563,DMA,HND,0.0
12564,DMA,HRV,0.0
12565,DMA,HTI,0.0
12566,DMA,HUN,0.0
12567,DMA,IDN,0.0
12568,DMA,IMN,0.0
12569,DMA,IND,0.0
12570,DMA,IRL,0.0
12571,DMA,IRN,0.0
12572,DMA,IRQ,0.0
12573,DMA,ISL,0.0
12574,DMA,ISR,0.0
12575,DMA,ITA,0.0
12576,DMA,JAM,0.0
12577,DMA,JOR,0.0
12578,DMA,JPN,0.0
12579,DMA,KAZ,0.0
12580,DMA,KEN,0.0
12581,DMA,KGZ,0.0
12582,DMA,KHM,0.0
12583,DMA,KIR,0.0
12584,DMA,KNA,0.0
12585,DMA,KOR,0.0
12586,DMA,KWT,0.0
12587,DMA,LAO,0.0
12588,DMA,LBN,0.0
12589,DMA,LBR,0.0
12590,DMA,LBY,0.0
12591,DMA,LCA,0.0
12592,DMA,LIE,0.0
12593,DMA,LKA,0.0
12594,DMA,LSO,0.0
12595,DMA,LTU,0.0
12596,DMA,LUX,0.0
12597,DMA,LVA,0.0
12598,DMA,MAC,0.0
12599,DMA,MAR,0.0
12600,DMA,MCO,0.0
12601,DMA,MDA,0.0
12602,DMA,MDG,0.0
12603,DMA,MDV,0.0
12604,DMA,MEX,0.0
12605,DMA,MHL,0.0
12606,DMA,MKD,0.0
12607,DMA,MLI,0.0
12608,DMA,MLT,0.0
12609,DMA,MMR,0.0
12610,DMA,MNE,0.0
12611,DMA,MNG,0.0
12612,DMA,MNP,0.0
12613,DMA,MOZ,0.0
12614,DMA,MRT,0.0
12615,DMA,MSR,0.0
12616,DMA,MTQ,0.0
12617,DMA,MUS,0.0
12618,DMA,MWI,0.0
12619,DMA,MYS,0.0
12620,DMA,MYT,0.0
12621,DMA,NAM,0.0
12622,DMA,NCL,0.0
12623,DMA,NER,0.0
12624,DMA,NGA,0.0
12625,DMA,NIC,0.0
12626,DMA,NIU,0.0
12627,DMA,NLD,0.0
12628,DMA,NOR,0.0
12629,DMA,NPL,0.0
12630,DMA,NRU,0.0
12631,DMA,NZL,0.0
12632,DMA,OMN,0.0
12633,DMA,PAK,0.0
12634,DMA,PAN,0.0
12635,DMA,PER,0.0
12636,DMA,PHL,0.0
12637,DMA,PLW,0.0
12638,DMA,PNG,0.0
12639,DMA,POL,0.0
12640,DMA,PRI,0.0
12641,DMA,PRK,0.0
12642,DMA,PRT,0.0
12643,DMA,PRY,0.0
12644,DMA,PSE,0.0
12645,DMA,PYF,0.0
12646,DMA,QAT,0.0
12647,DMA,REU,0.0
12648,DMA,ROU,0.0
12649,DMA,RUS,0.0
12650,DMA,RWA,0.0
12651,DMA,SAU,0.0
12652,DMA,SDN,0.0
12653,DMA,SEN,0.0
12654,DMA,SGP,0.0
12655,DMA,SHN,0.0
12656,DMA,SLB,0.0
12657,DMA,SLE,0.0
12658,DMA,SLV,0.0
12659,DMA,SMR,0.0
12660,DMA,SOM,0.0
12661,DMA,SPM,0.0
12662,DMA,SRB,0.0
12663,DMA,SSD,0.0
12664,DMA,STP,0.0
12665,DMA,SUR,0.0
12666,DMA,SVK,0.0
12667,DMA,SVN,0.0
12668,DMA,SWE,0.0
12669,DMA,SWZ,0.0
12670,DMA,SXM,0.0
12671,DMA,SYC,0.0
12672,DMA,SYR,0.0
12673,DMA,TCA,0.0
12674,DMA,TCD,0.0
12675,DMA,TGO,0.0
12676,DMA,THA,0.0
12677,DMA,TJK,0.0
12678,DMA,TKL,0.0
12679,DMA,TKM,0.0
12680,DMA,TLS,0.0
12681,DMA,TON,0.0
12682,DMA,TTO,0.0
12683,DMA,TUN,0.0
12684,DMA,TUR,0.0
12685,DMA,TUV,0.0
12686,DMA,TWN,0.0
12687,DMA,TZA,0.0
12688,DMA,UGA,0.0
12689,DMA,UKR,0.0
12690,DMA,URY,0.0
12691,DMA,USA,0.0
12692,DMA,UZB,0.0
12693,DMA,VCT,0.0
12694,DMA,VEN,0.0
12695,DMA,VGB,0.0
12696,DMA,VIR,0.0
12697,DMA,VNM,0.0
12698,DMA,VUT,0.0
12699,DMA,WLF,0.0
12700,DMA,WSM,0.0
12701,DMA,YEM,0.0
12702,DMA,ZAF,0.0
12703,DMA,ZMB,0.0
12704,DMA,ZWE,0.0
12705,DNK,ABW,0.0
12706,DNK,AFG,0.0
12707,DNK,AGO,0.0
12708,DNK,AIA,0.0
12709,DNK,ALB,0.0
12710,DNK,AND,0.0
12711,DNK,ARE,0.0
12712,DNK,ARG,0.0
12713,DNK,ARM,0.0
12714,DNK,ASM,0.0
12715,DNK,ATG,0.0
12716,DNK,AUS,0.0
12717,DNK,AUT,0.0
12718,DNK,AZE,0.0
12719,DNK,BDI,0.0
12720,DNK,BEL,0.0
12721,DNK,BEN,0.0
12722,DNK,BES,0.0
12723,DNK,BFA,0.0
12724,DNK,BGD,0.0
12725,DNK,BGR,0.0
12726,DNK,BHR,0.0
12727,DNK,BHS,0.0
12728,DNK,BIH,0.0
12729,DNK,BLR,0.0
12730,DNK,BLZ,0.0
12731,DNK,BMU,0.0
12732,DNK,BOL,0.0
12733,DNK,BRA,0.0
12734,DNK,BRB,0.0
12735,DNK,BRN,0.0
12736,DNK,BTN,0.0
12737,DNK,BWA,0.0
12738,DNK,CAF,0.0
12739,DNK,CAN,0.0
12740,DNK,CHE,0.0
12741,DNK,CHL,0.0
12742,DNK,CHN,0.0
12743,DNK,CIV,0.0
12744,DNK,CMR,0.0
12745,DNK,COD,0.0
12746,DNK,COG,0.0
12747,DNK,COK,0.0
12748,DNK,COL,0.0
12749,DNK,COM,0.0
12750,DNK,CPV,0.0
12751,DNK,CRI,0.0
12752,DNK,CUB,0.0
12753,DNK,CUW,0.0
12754,DNK,CYM,0.0
12755,DNK,CYP,0.0
12756,DNK,CZE,0.0
12757,DNK,DEU,0.0
12758,DNK,DJI,0.0
12759,DNK,DMA,0.0
12760,DNK,DNK,0.0
12761,DNK,DOM,0.0
12762,DNK,DZA,0.0
12763,DNK,ECU,0.0
12764,DNK,EGY,0.0
12765,DNK,ERI,0.0
12766,DNK,ESH,0.0
12767,DNK,ESP,0.0
12768,DNK,EST,0.0
12769,DNK,ETH,0.0
12770,DNK,FIN,0.0
12771,DNK,FJI,0.0
12772,DNK,FLK,0.0
12773,DNK,FRA,0.0
12774,DNK,FRO,0.0
12775,DNK,FSM,0.0
12776,DNK,GAB,0.0
12777,DNK,GBR,0.0
12778,DNK,GEO,0.0
12779,DNK,GHA,0.0
12780,DNK,GIB,0.0
12781,DNK,GIN,0.0
12782,DNK,GLP,0.0
12783,DNK,GMB,0.0
12784,DNK,GNB,0.0
12785,DNK,GNQ,0.0
12786,DNK,GRC,0.0
12787,DNK,GRD,0.0
12788,DNK,GRL,0.0
12789,DNK,GTM,0.0
12790,DNK,GUF,0.0
12791,DNK,GUM,0.0
12792,DNK,GUY,0.0
12793,DNK,HKG,0.0
12794,DNK,HND,0.0
12795,DNK,HRV,0.0
12796,DNK,HTI,0.0
12797,DNK,HUN,0.0
12798,DNK,IDN,0.0
12799,DNK,IMN,0.0
12800,DNK,IND,0.0
12801,DNK,IRL,0.0
12802,DNK,IRN,0.0
12803,DNK,IRQ,0.0
12804,DNK,ISL,0.0
12805,DNK,ISR,0.0
12806,DNK,ITA,0.0
12807,DNK,JAM,0.0
12808,DNK,JOR,0.0
12809,DNK,JPN,0.0
12810,DNK,KAZ,0.0
12811,DNK,KEN,0.0
12812,DNK,KGZ,0.0
12813,DNK,KHM,0.0
12814,DNK,KIR,0.0
12815,DNK,KNA,0.0
12816,DNK,KOR,0.0
12817,DNK,KWT,0.0
12818,DNK,LAO,0.0
